OBJECTID,EY_PLA_ID,EMISSIONSYEAR,EM_LIM_CPL_ID,CPL_SHORT_NAME,CPL_POT_ID,CPL_PERMIT_FEE_IND,CPL_ON_EMIS_STATEMENT,CPL_SORT_ORDER,EMISSION_VALUE,TOT_WO_INSIG_VALUE
7476,43258,2019,5,PM 10,CAP,Y,Y,1,0.06232,0.06232
7477,43258,2019,6,PM 2.5,CAP,N,Y,1,0.06232,0.06232
7478,31212,2019,1,NOX,CAP,Y,Y,1,3.25,3.25
7479,31212,2019,175,PM,N,N,N,4,0.497192965,0.497192965
7480,31212,2019,176,VOC,CAP,Y,Y,1,3.3365,3.3365
7481,31212,2019,177,NH3,N,N,Y,2,0,0
7482,31212,2019,2,SO2,CAP,Y,Y,1,0.039,0.039
7483,31212,2019,3,CO,CAP,N,Y,1,5.46,5.46
7484,31212,2019,4,PB,CAP,Y,Y,1,6e-06,6e-06
7485,31212,2019,5,PM 10,CAP,Y,Y,1,0.497192965,0.497192965
7486,31212,2019,6,PM 2.5,CAP,N,Y,1,0.000816805,0.000816805
7487,30448,2019,176,VOC,CAP,Y,Y,1,0.22,0.22
7488,31161,2019,176,VOC,CAP,Y,Y,1,6.729933,6.729933
7489,30387,2019,175,PM,N,N,N,4,0.3483068,0.3483068
7490,30387,2019,5,PM 10,CAP,Y,Y,1,0.346580222,0.346580222
7491,30387,2019,6,PM 2.5,CAP,N,Y,1,0.340375,0.340375
7492,30461,2019,1,NOX,CAP,Y,Y,1,3.35,3.35
7493,30461,2019,175,PM,N,N,N,4,31.112273185,31.112273185
7494,30461,2019,176,VOC,CAP,Y,Y,1,0.18425,0.18425
7495,30461,2019,2,SO2,CAP,Y,Y,1,0.0741,0.0741
7496,30461,2019,3,CO,CAP,N,Y,1,2.814,2.814
7497,30461,2019,4,PB,CAP,Y,Y,1,0,0
7498,30461,2019,5,PM 10,CAP,Y,Y,1,29.1395405221,29.1395405221
7499,30461,2019,6,PM 2.5,CAP,N,Y,1,0.171,0.171
7500,30476,2019,1,NOX,CAP,Y,Y,1,2.445,2.445
7501,30476,2019,175,PM,N,N,N,4,0.18582,0.18582
7502,30476,2019,176,VOC,CAP,Y,Y,1,5.595125,5.595125
7503,30476,2019,177,NH3,N,N,Y,2,0.07824,0.07824
7504,30476,2019,2,SO2,CAP,Y,Y,1,0.01467,0.01467
7505,30476,2019,3,CO,CAP,N,Y,1,2.0538,2.0538
7506,30476,2019,5,PM 10,CAP,Y,Y,1,0.18582,0.18582
7507,30476,2019,6,PM 2.5,CAP,N,Y,1,0.18582,0.18582
7508,31109,2019,1,NOX,CAP,Y,Y,1,0.0053934,0.0053934
7509,31109,2019,175,PM,N,N,N,4,0.00707505,0.00707505
7510,31109,2019,176,VOC,CAP,Y,Y,1,0.000452985,0.000452985
7511,31109,2019,2,SO2,CAP,Y,Y,1,0.00328755,0.00328755
7512,31109,2019,3,CO,CAP,N,Y,1,0.00446925,0.00446925
7513,30495,2019,1,NOX,CAP,Y,Y,1,0.0012,0.0012
7514,30495,2019,175,PM,N,N,N,4,1.0149812,1.0149812
7515,30495,2019,176,VOC,CAP,Y,Y,1,4.0937665,4.0937665
7516,30495,2019,2,SO2,CAP,Y,Y,1,7.2e-06,7.2e-06
7517,30495,2019,3,CO,CAP,N,Y,1,0.001008,0.001008
7518,30495,2019,4,PB,CAP,Y,Y,1,0,0
7519,30495,2019,5,PM 10,CAP,Y,Y,1,0.44156835,0.44156835
7520,31204,2019,176,VOC,CAP,Y,Y,1,0.9625,0.9625
7521,31103,2019,1,NOX,CAP,Y,Y,1,3.1356696,3.1356696
7522,31103,2019,175,PM,N,N,N,4,0.0272358,0.0272358
7523,31103,2019,176,VOC,CAP,Y,Y,1,0.0009305565,0.0009305565
7524,31103,2019,2,SO2,CAP,Y,Y,1,0.2385842198,0.2385842198
7525,31103,2019,3,CO,CAP,N,Y,1,0.172036845,0.172036845
7526,31103,2019,5,PM 10,CAP,Y,Y,1,0.0272358,0.0272358
7527,31131,2019,1,NOX,CAP,Y,Y,1,3.711,3.711
7528,31131,2019,175,PM,N,N,N,4,0.282036,0.282036
7529,31131,2019,176,VOC,CAP,Y,Y,1,0.204105,0.204105
7530,31131,2019,2,SO2,CAP,Y,Y,1,0.022266,0.022266
7531,31131,2019,3,CO,CAP,N,Y,1,3.11724,3.11724
7532,31131,2019,4,PB,CAP,Y,Y,1,0,0
7533,31131,2019,5,PM 10,CAP,Y,Y,1,0.06925,0.06925
7534,41141,2019,1,NOX,CAP,Y,Y,1,0.71772008,0.71772008
7535,41141,2019,175,PM,N,N,N,4,0.0060114175,0.0060114175
7536,41141,2019,176,VOC,CAP,Y,Y,1,0.01591843,0.01591843
7537,41141,2019,2,SO2,CAP,Y,Y,1,0.02170883,0.02170883
7538,41141,2019,3,CO,CAP,N,Y,1,0.087391095,0.087391095
7539,41141,2019,5,PM 10,CAP,Y,Y,1,0.0060114175,0.0060114175
7540,36076,2019,175,PM,N,N,N,4,0.9693,0.9693
7541,36076,2019,176,VOC,CAP,Y,Y,1,0.6,0.6
7542,36076,2019,5,PM 10,CAP,Y,Y,1,0.9693,0.9693
7543,40569,2019,1,NOX,CAP,Y,Y,1,3.3,3.3
7544,40569,2019,175,PM,N,N,N,4,2.9,2.9
7545,40569,2019,176,VOC,CAP,Y,Y,1,0.7,0.7
7546,40569,2019,179,TNMOC,N,Y,Y,4,1.8,1.8
7547,40569,2019,180,H2S,N,N,N,4,0,0
7548,40569,2019,2,SO2,CAP,Y,Y,1,3.1656,3.1656
7549,40569,2019,202,TRS,N,Y,Y,4,1.411,1.411
7550,40569,2019,3,CO,CAP,N,Y,1,14.842707,14.842707
7551,40569,2019,5,PM 10,CAP,Y,Y,1,9.7,9.7
7552,40569,2019,6,PM 2.5,CAP,N,Y,1,2.9,2.9
7553,38274,2019,1,NOX,CAP,Y,Y,1,2.05,2.05
7554,38274,2019,175,PM,N,N,N,4,30.266799948,30.266799948
7555,38274,2019,176,VOC,CAP,Y,Y,1,0.11275,0.11275
7556,38274,2019,2,SO2,CAP,Y,Y,1,0.0123,0.0123
7557,38274,2019,3,CO,CAP,N,Y,1,1.722,1.722
7558,38274,2019,4,PB,CAP,Y,Y,1,1.025e-05,1.025e-05
7559,38274,2019,5,PM 10,CAP,Y,Y,1,15.625945668,15.625945668
7560,40948,2019,1,NOX,CAP,Y,Y,1,0.0142044,0.0142044
7561,40948,2019,175,PM,N,N,N,4,0.0186333,0.0186333
7562,40948,2019,176,VOC,CAP,Y,Y,1,0.00119301,0.00119301
7563,40948,2019,2,SO2,CAP,Y,Y,1,0.0086583,0.0086583
7564,40948,2019,3,CO,CAP,N,Y,1,0.0117705,0.0117705
7565,40948,2019,4,PB,CAP,Y,Y,1,0.000290472,0.000290472
7566,40948,2019,5,PM 10,CAP,Y,Y,1,0.012111645,0.012111645
7567,43006,2019,175,PM,N,N,N,4,3.222961,3.222961
7568,43006,2019,5,PM 10,CAP,Y,Y,1,0.92673,0.92673
7569,43006,2019,6,PM 2.5,CAP,N,Y,1,0.92673,0.92673
7570,41345,2019,1,NOX,CAP,Y,Y,1,1.005,1.005
7571,41345,2019,107,MTBTN,HAPV,N,N,3,1.05,1.05
7572,41345,2019,112,MC,HAP,Y,N,2,0,0
7573,41345,2019,115,PAH1,HAPV,N,N,3,0.19,0.19
7574,41345,2019,126,PHNL,HAPV,N,N,3,0.05,0.05
7575,41345,2019,14,BZ,HAPV,N,N,3,0,0
7576,41345,2019,148,TOLU,HAPV,N,N,3,0,0
7577,41345,2019,165,XYLS,HAPV,N,N,3,1.47,1.47
7578,41345,2019,175,PM,N,N,N,4,0.18,0.18
7579,41345,2019,176,VOC,CAP,Y,Y,1,17.645275,17.645275
7580,41345,2019,191,GLYET,HAPV,N,N,3,0,0
7581,41345,2019,210,EGME,N,,N,4,0,0
7582,41345,2019,211,CELLO,N,,N,4,0,0
7583,41345,2019,212,ISPGLY,N,,N,4,0.25,0.25
7584,41345,2019,3,CO,CAP,N,Y,1,0.8442,0.8442
7585,41345,2019,41,OCRE,HAPV,N,N,3,0,0
7586,41345,2019,42,MCRE,HAPV,N,N,3,0,0
7587,41345,2019,43,PCRE,HAPV,N,N,3,0,0
7588,41345,2019,44,ISPBZ,HAPV,N,N,3,0,0
7589,41345,2019,5,PM 10,CAP,Y,Y,1,0.18,0.18
7590,41345,2019,74,EBENZ,HAPV,N,N,3,0.02,0.02
7591,41345,2019,79,ETGYL,HAPV,N,N,3,0,0
7592,41345,2019,84,FORM,HAPV,N,N,3,0.01,0.01
7593,41345,2019,97,ISPHR,HAPV,N,N,3,0.25,0.25
7594,42751,2019,175,PM,N,N,N,4,1.0199772,1.0199772
7595,42751,2019,5,PM 10,CAP,Y,Y,1,0.4222944,0.4222944
7596,42751,2019,6,PM 2.5,CAP,N,Y,1,0.4222944,0.4222944
7597,43276,2019,1,NOX,CAP,Y,Y,1,0.1325,0.1325
7598,43276,2019,175,PM,N,N,N,4,0.0025175,0.0025175
7599,43276,2019,176,VOC,CAP,Y,Y,1,0.0072875,0.0072875
7600,43276,2019,2,SO2,CAP,Y,Y,1,0.000795,0.000795
7601,43276,2019,3,CO,CAP,N,Y,1,0.1113,0.1113
7602,43276,2019,5,PM 10,CAP,Y,Y,1,0.01007,0.01007
7603,43276,2019,6,PM 2.5,CAP,N,Y,1,0.01007,0.01007
7604,30456,2019,1,NOX,CAP,Y,Y,1,8.0522,8.0522
7605,30456,2019,175,PM,N,N,N,4,3.6740195,3.6740195
7606,30456,2019,176,VOC,CAP,Y,Y,1,1.052762,1.052762
7607,30456,2019,180,H2S,N,N,N,4,0.061224,0.061224
7608,30456,2019,2,SO2,CAP,Y,Y,1,0.23331,0.23331
7609,30456,2019,3,CO,CAP,N,Y,1,6.73305,6.73305
7610,30456,2019,5,PM 10,CAP,Y,Y,1,4.0268405,4.0268405
7611,30456,2019,6,PM 2.5,CAP,N,Y,1,0.862143,0.862143
7612,30395,2019,1,NOX,CAP,Y,Y,1,1.96,1.96
7613,30395,2019,175,PM,N,N,N,4,1.7299632,1.7299632
7614,30395,2019,176,VOC,CAP,Y,Y,1,0.0392,0.0392
7615,30395,2019,2,SO2,CAP,Y,Y,1,0.0084,0.0084
7616,30395,2019,3,CO,CAP,N,Y,1,0.00182,0.00182
7617,30395,2019,4,PB,CAP,Y,Y,1,0,0
7618,30395,2019,5,PM 10,CAP,Y,Y,1,1.17132925,1.17132925
7619,31143,2019,1,NOX,CAP,Y,Y,1,0.13,0.13
7620,31143,2019,175,PM,N,N,N,4,0.00988,0.00988
7621,31143,2019,176,VOC,CAP,Y,Y,1,0.00715,0.00715
7622,31143,2019,2,SO2,CAP,Y,Y,1,0.00078,0.00078
7623,31143,2019,3,CO,CAP,N,Y,1,0.1092,0.1092
7624,31143,2019,5,PM 10,CAP,Y,Y,1,0.00988,0.00988
7625,39729,2019,1,NOX,CAP,Y,Y,1,0.0209281,0.0209281
7626,39729,2019,3,CO,CAP,N,Y,1,0.096398,0.096398
7627,30412,2019,104,MTETN,N,N,N,3,0.0379,0.0379
7628,30412,2019,107,MTBTN,HAPV,N,N,3,0.0379,0.0379
7629,30412,2019,115,PAH1,HAPV,N,N,3,0.0055,0.0055
7630,30412,2019,148,TOLU,HAPV,N,N,3,0.0776,0.0776
7631,30412,2019,165,XYLS,HAPV,N,N,3,0.0769,0.0769
7632,30412,2019,175,PM,N,N,N,4,0.04904005,0.04904005
7633,30412,2019,176,VOC,CAP,Y,Y,1,0.0936822,0.0936822
7634,30412,2019,44,ISPBZ,HAPV,N,N,3,0.0022,0.0022
7635,30412,2019,5,PM 10,CAP,Y,Y,1,4.005e-05,4.005e-05
7636,30412,2019,6,PM 2.5,CAP,N,Y,1,4.005e-05,4.005e-05
7637,30412,2019,74,EBENZ,HAPV,N,N,3,0.0101,0.0101
7638,30412,2019,84,FORM,HAPV,N,N,3,0.0006,0.0006
7639,30412,2019,99,MTHOL,HAPV,N,N,3,0.0379,0.0379
7640,30379,2019,1,NOX,CAP,Y,Y,1,4.2304696,4.2304696
7641,30379,2019,175,PM,N,N,N,4,0.1381772,0.1381772
7642,30379,2019,176,VOC,CAP,Y,Y,1,0.0385084,0.0385084
7643,30379,2019,2,SO2,CAP,Y,Y,1,0.336971778,0.336971778
7644,30379,2019,3,CO,CAP,N,Y,1,0.3421296,0.3421296
7645,30379,2019,5,PM 10,CAP,Y,Y,1,0.1381772,0.1381772
7646,43183,2019,1,NOX,CAP,Y,Y,1,0.0197625,0.0197625
7647,43183,2019,175,PM,N,N,N,4,0.0003375,0.0003375
7648,43183,2019,176,VOC,CAP,Y,Y,1,0.000525,0.000525
7649,43183,2019,2,SO2,CAP,Y,Y,1,3.375e-05,3.375e-05
7650,43183,2019,3,CO,CAP,N,Y,1,0.003525,0.003525
7651,43183,2019,5,PM 10,CAP,Y,Y,1,0.0003375,0.0003375
7652,43183,2019,6,PM 2.5,CAP,N,Y,1,0.0003375,0.0003375
7653,35838,2019,1,NOX,CAP,Y,Y,1,7.16184,7.16184
7654,35838,2019,175,PM,N,N,N,4,5.26176,5.26176
7655,35838,2019,176,VOC,CAP,Y,Y,1,21.649152,21.649152
7656,35838,2019,2,SO2,CAP,Y,Y,1,0.3654,0.3654
7657,35838,2019,3,CO,CAP,N,Y,1,8.7696,8.7696
7658,35838,2019,5,PM 10,CAP,Y,Y,1,5.26176,5.26176
7659,35808,2019,1,NOX,CAP,Y,Y,1,0.647,0.647
7660,35808,2019,175,PM,N,N,N,4,0.274975,0.274975
7661,35808,2019,179,TNMOC,N,Y,Y,4,0.22644,0.22644
7662,35808,2019,3,CO,CAP,N,Y,1,12.13125,12.13125
7663,35836,2019,1,NOX,CAP,Y,Y,1,0.700896,0.700896
7664,35836,2019,175,PM,N,N,N,4,0.2343539,0.2343539
7665,35836,2019,176,VOC,CAP,Y,Y,1,0.1204665,0.1204665
7666,35836,2019,2,SO2,CAP,Y,Y,1,0.0131418,0.0131418
7667,35836,2019,3,CO,CAP,N,Y,1,1.839852,1.839852
7668,35836,2019,5,PM 10,CAP,Y,Y,1,0.2525972088,0.2525972088
7669,35836,2019,6,PM 2.5,CAP,N,Y,1,0.1704987088,0.1704987088
7670,37797,2019,1,NOX,CAP,Y,Y,1,0.0761205,0.0761205
7671,37797,2019,175,PM,N,N,N,4,0.0862645,0.0862645
7672,37797,2019,176,VOC,CAP,Y,Y,1,0.0209955,0.0209955
7673,37797,2019,2,SO2,CAP,Y,Y,1,0.000315,0.000315
7674,37797,2019,3,CO,CAP,N,Y,1,0.076705,0.076705
7675,37797,2019,5,PM 10,CAP,Y,Y,1,0.0378,0.0378
7676,36088,2019,1,NOX,CAP,Y,Y,1,110.905192,110.905192
7677,36088,2019,14,BZ,HAPV,N,N,3,0.0415976655,0.0415976655
7678,36088,2019,175,PM,N,N,N,4,22.0890804,22.0890804
7679,36088,2019,176,VOC,CAP,Y,Y,1,7.075294665,7.075294665
7680,36088,2019,177,NH3,N,N,Y,2,0,0
7681,36088,2019,2,SO2,CAP,Y,Y,1,3.852703,3.852703
7682,36088,2019,3,CO,CAP,N,Y,1,36.7498342205,36.7498342205
7683,36088,2019,4,PB,CAP,Y,Y,1,0.0011590335,0.0011590335
7684,36088,2019,5,PM 10,CAP,Y,Y,1,22.0907964,22.0907964
7685,36088,2019,6,PM 2.5,CAP,N,Y,1,22.0907964,22.0907964
7686,36088,2019,84,FORM,HAPV,N,N,3,2.23124616,2.23124616
7687,39272,2019,165,XYLS,HAPV,N,N,3,0,0
7688,39272,2019,176,VOC,CAP,Y,Y,1,0.367165,0.367165
7689,39272,2019,187,COC,HAP,N,N,2,0.3852,0.3852
7690,39272,2019,188,CRC,HAP,N,N,2,0.3852,0.3852
7691,39272,2019,5,PM 10,CAP,Y,Y,1,0.000325,0.000325
7692,39272,2019,90,6MCYN,HAPV,N,N,3,0.6861375,0.6861375
7693,37846,2019,175,PM,N,N,N,4,0.62751024,0.62751024
7694,37846,2019,5,PM 10,CAP,Y,Y,1,0.26893296,0.26893296
7695,40231,2019,175,PM,N,N,N,4,0.10158855,0.10158855
7696,40231,2019,5,PM 10,CAP,Y,Y,1,0.05501007,0.05501007
7697,35811,2019,175,PM,N,N,N,4,0,0
7698,35811,2019,5,PM 10,CAP,Y,Y,1,0,0
7699,42585,2019,1,NOX,CAP,Y,Y,1,1.47016725,1.47016725
7700,42585,2019,176,VOC,CAP,Y,Y,1,0.03699075,0.03699075
7701,42585,2019,2,SO2,CAP,Y,Y,1,0.001290375,0.001290375
7702,42585,2019,3,CO,CAP,N,Y,1,0.06107775,0.06107775
7703,42585,2019,5,PM 10,CAP,Y,Y,1,0.007312125,0.007312125
7704,35822,2019,1,NOX,CAP,Y,Y,1,0.5748,0.5748
7705,35822,2019,175,PM,N,N,N,4,0.047636,0.047636
7706,35822,2019,176,VOC,CAP,Y,Y,1,0.009613,0.009613
7707,35822,2019,2,SO2,CAP,Y,Y,1,0.54201956,0.54201956
7708,35822,2019,3,CO,CAP,N,Y,1,0.14249,0.14249
7709,35822,2019,5,PM 10,CAP,Y,Y,1,0.053963,0.053963
7710,35779,2019,1,NOX,CAP,Y,Y,1,1.933381,1.933381
7711,35779,2019,176,VOC,CAP,Y,Y,1,2.296538025,2.296538025
7712,35779,2019,177,NH3,N,N,Y,2,0.00504,0.00504
7713,35779,2019,2,SO2,CAP,Y,Y,1,0.042338335,0.042338335
7714,35779,2019,3,CO,CAP,N,Y,1,0.850968075,0.850968075
7715,35779,2019,5,PM 10,CAP,Y,Y,1,0.12325775,0.12325775
7716,35779,2019,6,PM 2.5,CAP,N,Y,1,0.013419,0.013419
7717,35752,2019,175,PM,N,N,N,4,1.748025,1.748025
7718,35752,2019,5,PM 10,CAP,Y,Y,1,2.40909,2.40909
7719,34441,2019,1,NOX,CAP,Y,Y,1,0.0445,0.0445
7720,34441,2019,175,PM,N,N,N,4,0.058375,0.058375
7721,34441,2019,176,VOC,CAP,Y,Y,1,0.0037375,0.0037375
7722,34441,2019,2,SO2,CAP,Y,Y,1,0.027125,0.027125
7723,34441,2019,5,PM 10,CAP,Y,Y,1,0.03794375,0.03794375
7724,34441,2019,6,PM 2.5,CAP,N,Y,1,0.03794375,0.03794375
7725,34366,2019,1,NOX,CAP,Y,Y,1,1.9555,1.9555
7726,34366,2019,115,PAH1,HAPV,N,N,3,0.0023,0.0023
7727,34366,2019,175,PM,N,N,N,4,0.0371545,0.0371545
7728,34366,2019,176,VOC,CAP,Y,Y,1,28.3405525,28.3405525
7729,34366,2019,191,GLYET,HAPV,N,N,3,0.86,0.86
7730,34366,2019,2,SO2,CAP,Y,Y,1,0.011733,0.011733
7731,34366,2019,3,CO,CAP,N,Y,1,1.64262,1.64262
7732,34366,2019,5,PM 10,CAP,Y,Y,1,0.148618,0.148618
7733,34366,2019,6,PM 2.5,CAP,N,Y,1,0.148618,0.148618
7734,34366,2019,79,ETGYL,HAPV,N,N,3,2.072,2.072
7735,34366,2019,99,MTHOL,HAPV,N,N,3,0.193,0.193
7736,34425,2019,107,MTBTN,HAPV,N,N,3,0,0
7737,34425,2019,148,TOLU,HAPV,N,N,3,0,0
7738,34425,2019,165,XYLS,HAPV,N,N,3,0.12,0.12
7739,34425,2019,175,PM,N,N,N,4,0.0686,0.0686
7740,34425,2019,176,VOC,CAP,Y,Y,1,2.733,2.733
7741,34425,2019,44,ISPBZ,HAPV,N,N,3,0,0
7742,34425,2019,5,PM 10,CAP,Y,Y,1,0.0686,0.0686
7743,34425,2019,6,PM 2.5,CAP,N,Y,1,0.0686,0.0686
7744,34425,2019,74,EBENZ,HAPV,N,N,3,0,0
7745,34425,2019,79,ETGYL,HAPV,N,N,3,0.12,0.12
7746,34391,2019,1,NOX,CAP,Y,Y,1,0.1405,0.1405
7747,34391,2019,148,TOLU,HAPV,N,N,3,0.01270374,0.01270374
7748,34391,2019,175,PM,N,N,N,4,0.550899667,0.550899667
7749,34391,2019,176,VOC,CAP,Y,Y,1,8.3770045,8.3770045
7750,34391,2019,2,SO2,CAP,Y,Y,1,0.000843,0.000843
7751,34391,2019,3,CO,CAP,N,Y,1,0.11802,0.11802
7752,34391,2019,44,ISPBZ,HAPV,N,N,3,1.218e-05,1.218e-05
7753,34391,2019,5,PM 10,CAP,Y,Y,1,0.469974975,0.469974975
7754,34391,2019,6,PM 2.5,CAP,N,Y,1,0.162286527,0.162286527
7755,34391,2019,99,MTHOL,HAPV,N,N,3,4.7992632,4.7992632
7756,34421,2019,1,NOX,CAP,Y,Y,1,5.2000792,5.2000792
7757,34421,2019,175,PM,N,N,N,4,0.1309475,0.1309475
7758,34421,2019,176,VOC,CAP,Y,Y,1,6.10839685,6.10839685
7759,34421,2019,2,SO2,CAP,Y,Y,1,0.94643112,0.94643112
7760,34421,2019,3,CO,CAP,N,Y,1,17.513577,17.513577
7761,34421,2019,4,PB,CAP,Y,Y,1,2.66873e-05,2.66873e-05
7762,34421,2019,5,PM 10,CAP,Y,Y,1,0.1739893,0.1739893
7763,34421,2019,6,PM 2.5,CAP,N,Y,1,0.17050305,0.17050305
7764,34451,2019,1,NOX,CAP,Y,Y,1,1.06556,1.06556
7765,34451,2019,165,XYLS,HAPV,N,N,3,0.0139962323,0.0139962323
7766,34451,2019,175,PM,N,N,N,4,0.020711,0.020711
7767,34451,2019,176,VOC,CAP,Y,Y,1,18.158589,18.158589
7768,34451,2019,177,NH3,N,N,Y,2,0.033808,0.033808
7769,34451,2019,188,CRC,HAP,N,N,2,0.0035485636,0.0035485636
7770,34451,2019,2,SO2,CAP,Y,Y,1,0.0069345,0.0069345
7771,34451,2019,3,CO,CAP,N,Y,1,0.88941,0.88941
7772,34451,2019,4,PB,CAP,Y,Y,1,5.2825e-06,5.2825e-06
7773,34451,2019,5,PM 10,CAP,Y,Y,1,0.0809315,0.0809315
7774,34451,2019,6,PM 2.5,CAP,N,Y,1,0.044609545,0.044609545
7775,34434,2019,1,NOX,CAP,Y,Y,1,1.0935,1.0935
7776,34434,2019,175,PM,N,N,N,4,0.0349785,0.0349785
7777,34434,2019,176,VOC,CAP,Y,Y,1,7.8549825,7.8549825
7778,34434,2019,2,SO2,CAP,Y,Y,1,0.006561,0.006561
7779,34434,2019,3,CO,CAP,N,Y,1,0.91854,0.91854
7780,34434,2019,4,PB,CAP,Y,Y,1,0,0
7781,34434,2019,5,PM 10,CAP,Y,Y,1,0.0921795,0.0921795
7782,34434,2019,6,PM 2.5,CAP,N,Y,1,0.0921795,0.0921795
7783,35980,2019,1,NOX,CAP,Y,Y,1,12.67038,12.67038
7784,35980,2019,175,PM,N,N,N,4,1.31533475,1.31533475
7785,35980,2019,176,VOC,CAP,Y,Y,1,12.5393,12.5393
7786,35980,2019,177,NH3,N,N,Y,2,64,64
7787,35980,2019,181,ACETA,HAPV,N,N,3,0.0069,0.0069
7788,35980,2019,2,SO2,CAP,Y,Y,1,0.084528,0.084528
7789,35980,2019,3,CO,CAP,N,Y,1,10.55412,10.55412
7790,35980,2019,4,PB,CAP,Y,Y,1,6.264e-05,6.264e-05
7791,35980,2019,5,PM 10,CAP,Y,Y,1,1.19595375,1.19595375
7792,35980,2019,6,PM 2.5,CAP,N,Y,1,1.19595375,1.19595375
7793,34443,2019,175,PM,N,N,N,4,0.15916,0.15916
7794,34443,2019,5,PM 10,CAP,Y,Y,1,0.15916,0.15916
7795,34443,2019,6,PM 2.5,CAP,N,Y,1,0.15916,0.15916
7796,38332,2019,107,MTBTN,HAPV,N,N,3,0.041,0.041
7797,38332,2019,148,TOLU,HAPV,N,N,3,0.443,0.443
7798,38332,2019,175,PM,N,N,N,4,0.09016,0.09016
7799,38332,2019,176,VOC,CAP,Y,Y,1,10.022,10.022
7800,38332,2019,188,CRC,HAP,N,N,2,0,0
7801,38332,2019,5,PM 10,CAP,Y,Y,1,0.09016,0.09016
7802,38332,2019,50,DBUPH,HAPV,N,N,3,0,0
7803,34370,2019,1,NOX,CAP,Y,Y,1,8.85232115,8.85232115
7804,34370,2019,175,PM,N,N,N,4,0.2279199,0.2279199
7805,34370,2019,176,VOC,CAP,Y,Y,1,0.41929834,0.41929834
7806,34370,2019,2,SO2,CAP,Y,Y,1,0.13152992,0.13152992
7807,34370,2019,3,CO,CAP,N,Y,1,5.0628964,5.0628964
7808,34370,2019,4,PB,CAP,Y,Y,1,2.02926e-05,2.02926e-05
7809,34370,2019,5,PM 10,CAP,Y,Y,1,0.5238946,0.5238946
7810,34370,2019,6,PM 2.5,CAP,N,Y,1,0.5235221,0.5235221
7811,34431,2019,175,PM,N,N,N,4,0.2471299,0.2471299
7812,34431,2019,5,PM 10,CAP,Y,Y,1,0.11445498,0.11445498
7813,34431,2019,6,PM 2.5,CAP,N,Y,1,0.11445498,0.11445498
7814,34396,2019,1,NOX,CAP,Y,Y,1,0.02,0.02
7815,34396,2019,175,PM,N,N,N,4,0.0840149151,0.0840149151
7816,34396,2019,176,VOC,CAP,Y,Y,1,0.0002,0.0002
7817,34396,2019,2,SO2,CAP,Y,Y,1,0.071,0.071
7818,34396,2019,3,CO,CAP,N,Y,1,0.005,0.005
7819,34396,2019,5,PM 10,CAP,Y,Y,1,0.037143995,0.037143995
7820,34396,2019,6,PM 2.5,CAP,N,Y,1,0.034843995,0.034843995
7821,35987,2019,1,NOX,CAP,Y,Y,1,0.7255,0.7255
7822,35987,2019,175,PM,N,N,N,4,0.055138,0.055138
7823,35987,2019,176,VOC,CAP,Y,Y,1,2.5670285,2.5670285
7824,35987,2019,2,SO2,CAP,Y,Y,1,0.004353,0.004353
7825,35987,2019,3,CO,CAP,N,Y,1,0.60942,0.60942
7826,35987,2019,4,PB,CAP,Y,Y,1,2.566e-05,2.566e-05
7827,35987,2019,5,PM 10,CAP,Y,Y,1,0.055138,0.055138
7828,35987,2019,6,PM 2.5,CAP,N,Y,1,0.006384,0.006384
7829,34422,2019,175,PM,N,N,N,4,0.9184354,0.9184354
7830,34422,2019,176,VOC,CAP,Y,Y,1,4.401776,4.401776
7831,34422,2019,5,PM 10,CAP,Y,Y,1,0.9184354,0.9184354
7832,34422,2019,6,PM 2.5,CAP,N,Y,1,0.9184354,0.9184354
7833,43488,2019,175,PM,N,N,N,4,4.05387e-05,4.05387e-05
7834,43488,2019,5,PM 10,CAP,Y,Y,1,3.99834e-05,3.99834e-05
7835,43488,2019,6,PM 2.5,CAP,N,Y,1,2.3879e-06,2.3879e-06
7836,42498,2019,175,PM,N,N,N,4,0.0584298,0.0584298
7837,42498,2019,5,PM 10,CAP,Y,Y,1,0.02629341,0.02629341
7838,42498,2019,6,PM 2.5,CAP,N,Y,1,0.00486915,0.00486915
7839,40989,2019,1,NOX,CAP,Y,Y,1,0.91737843,0.91737843
7840,40989,2019,175,PM,N,N,N,4,0.09058812,0.09058812
7841,40989,2019,176,VOC,CAP,Y,Y,1,0.07277433,0.07277433
7842,40989,2019,2,SO2,CAP,Y,Y,1,0.060948378,0.060948378
7843,40989,2019,3,CO,CAP,N,Y,1,0.1974,0.1974
7844,40989,2019,5,PM 10,CAP,Y,Y,1,0.07678818,0.07678818
7845,40989,2019,6,PM 2.5,CAP,N,Y,1,0.07678818,0.07678818
7846,40981,2019,1,NOX,CAP,Y,Y,1,6.80295,6.80295
7847,40981,2019,175,PM,N,N,N,4,0.5285382,0.5285382
7848,40981,2019,176,VOC,CAP,Y,Y,1,0.48279,0.48279
7849,40981,2019,2,SO2,CAP,Y,Y,1,0.460845,0.460845
7850,40981,2019,3,CO,CAP,N,Y,1,1.470315,1.470315
7851,40981,2019,5,PM 10,CAP,Y,Y,1,0.50337669,0.50337669
7852,40981,2019,6,PM 2.5,CAP,N,Y,1,0.50337669,0.50337669
7853,42797,2019,1,NOX,CAP,Y,Y,1,0.9468725,0.9468725
